gene_id,symbol,biotype,logFC,logCPM,F,PValue,FDR,regulation
ENSG00000115415,STAT1,protein_coding,2.9014799258368,8.36243867370548,239.693559982718,7.36427017853398e-12,8.8134773201921e-10,Up
ENSG00000156587,UBE2L6,protein_coding,2.89511328987445,7.21105369134164,149.068358522679,3.94052617656188e-10,1.81440340343641e-08,Up
ENSG00000141458,NPC1,protein_coding,2.85711116449618,6.87556688337548,730.49230821542,4.35411569783343e-16,1.08707755255908e-12,Up
ENSG00000234518,PTGES3P1,processed_pseudogene,2.82842445239181,4.67807554508639,36.2076717538739,1.09956710464695e-05,7.32067343449391e-05,Up
ENSG00000280987,,protein_coding,2.79233324718734,5.18825972652497,142.152559632516,5.69215650883739e-10,2.42240069609046e-08,Up
ENSG00000175197,DDIT3,protein_coding,2.77551542753404,7.64715276317919,106.559814711146,5.60740222581788e-09,1.43833707778685e-07,Up
ENSG00000185880,TRIM69,protein_coding,2.74191001972997,5.84669293065801,441.830275689919,3.60603901642798e-14,1.80061548220304e-11,Up
ENSG00000162433,AK4,protein_coding,2.73901266307752,4.74712372605308,71.3756060952892,1.13933590861725e-07,1.62855457166855e-06,Up
ENSG00000262001,DLGAP1-AS2,lncRNA,2.70516654389258,4.12057479708205,206.420796954388,2.425490645525e-11,2.18878613674485e-09,Up
ENSG00000121060,TRIM25,protein_coding,2.70267466558303,6.21745280040289,179.505621011566,8.44671608678823e-11,5.91270126075176e-09,Up
ENSG00000059378,PARP12,protein_coding,2.67540303702044,5.33348384475107,146.719271395846,4.31379913848127e-10,1.94640696067619e-08,Up
ENSG00000138166,DUSP5,protein_coding,2.62169044836424,5.80096601091176,108.321300535238,4.93788329874467e-09,1.28419256623603e-07,Up
ENSG00000234684,SDCBP2-AS1,lncRNA,2.62050951770817,4.36251572510008,447.344819775904,3.23652300085123e-14,1.73153980545541e-11,Up
ENSG00000163814,CDCP1,protein_coding,2.61805468775637,5.22285760552833,90.5700491317906,1.94742073471811e-08,3.94451910555883e-07,Up
ENSG00000134070,IRAK2,protein_coding,2.602331946469,4.51063656012293,154.558161173968,2.64584507336122e-10,1.35735476708737e-08,Up
ENSG00000164949,GEM,protein_coding,2.59308743323273,5.37301378604624,94.8589290285761,1.37058104389186e-08,2.96695145050578e-07,Up
ENSG00000177409,SAMD9L,protein_coding,2.58934053389426,4.54006136552292,46.313430756803,2.29126624533759e-06,1.98558419228957e-05,Up
ENSG00000123609,NMI,protein_coding,2.57768234768366,5.83990429660164,168.364141795936,1.35398921186865e-10,8.38130512140182e-09,Up
ENSG00000239713,APOBEC3G,protein_coding,2.55818854576243,4.07505283372764,70.7956791324795,1.13468020913733e-07,1.62500091136493e-06,Up
ENSG00000246067,RAB30-DT,lncRNA,2.55289376913516,4.78523213013924,393.930580578927,9.77973056749687e-14,4.57813637190947e-11,Up
ENSG00000115963,RND3,protein_coding,2.53391328468001,8.00809537875712,161.40156352165,2.07110498676508e-10,1.11601268711298e-08,Up
ENSG00000130513,GDF15,protein_coding,2.50971062268934,6.77189527135431,41.1115194452402,4.96264705811855e-06,3.77746203915731e-05,Up
ENSG00000251141,MRPS30-DT,lncRNA,2.50636742906981,4.75596485940917,80.8126458687842,4.57682079578636e-08,7.83363868158873e-07,Up
ENSG00000107798,LIPA,protein_coding,2.48991533653634,6.5652045886337,20.6291737155692,0.000254035688287975,0.00103577969802773,Up
ENSG00000137767,SQOR,protein_coding,2.48955279857048,4.38070254283057,14.7840749115077,0.00119092501926892,0.00385814376917139,Up
ENSG00000002549,LAP3,protein_coding,2.44735604224753,7.52735803645905,59.8774437860487,3.99098417304296e-07,4.67069866501434e-06,Up
ENSG00000165949,IFI27,protein_coding,2.44265775087839,6.08686905153636,35.9941051705998,1.14023442435615e-05,7.5712374454145e-05,Up
ENSG00000138496,PARP9,protein_coding,2.43794699743336,5.98789431685532,259.016508212077,3.58225823429801e-12,5.36622283497842e-10,Up
ENSG00000163565,IFI16,protein_coding,2.41667429108484,7.95269813486142,274.657875790552,2.17554471377924e-12,3.5423543274362e-10,Up
ENSG00000147872,PLIN2,protein_coding,2.41345404384691,7.86228447987214,352.473965158735,2.55996959696339e-13,1.0652317934031e-10,Up
ENSG00000133874,RNF122,protein_coding,2.38410152189216,4.41476561330748,29.771434713688,3.52685505994046e-05,0.000192397264376941,Up
ENSG00000128335,APOL2,protein_coding,2.3776491744096,6.67679569092603,79.2202832910957,5.30435721183299e-08,8.75102103890508e-07,Up
ENSG00000171951,SCG2,protein_coding,2.37367059221662,6.02956538759222,31.7009073952578,2.4465308186931e-05,0.000142160712428327,Up
ENSG00000164211,STARD4,protein_coding,2.36128734700209,4.77444888253064,254.509991942661,4.15757441493864e-12,6.10592791527264e-10,Up
ENSG00000090339,ICAM1,protein_coding,2.36019799559608,7.41388386322572,62.6072023733459,2.91579182461763e-07,3.60979847378282e-06,Up
ENSG00000165029,ABCA1,protein_coding,2.33234766916325,6.57196664799633,313.125316049615,7.09157002383657e-13,1.77052864928453e-10,Up
